10;39;0;... reactions are used to determine oxidation states for particular compounds in more complicated reactions.;Half;;;;
11;0;0;How To Speak Chemistrian Question;answer;50;45;;
11;1;0;Different nomenclature rules in chemistry depend on the ... being described.;element;;;;
11;2;0;... ions are formed from single atoms.;Monoatomic;;;;
11;3;0;Ions are written using the element symbol and writing the charge as a ....;superscript;;;;
11;4;0;... are written using the element symbol and writing the charge as a superscript.;Ions;;;;
11;5;0;If the charge of an ion is just of a single electron lost or gained you don't need to write the ....;one;;;;
11;6;0;"Cations are named using the name of the ... followed by the word ""ion"".";element;;;;
11;7;0;"... are named using the name of the element followed by the word ""ion"".";Cations;;;;
11;8;0;"Anions are named using a special suffix ""..."".";ide;;;;
11;9;0;"... are named using a special suffix ""ide"".";ide;;;;
11;10;0;Naming ionic compounds, we say the ... first and the ... second.;cation first, anion second;;;;
11;11;0;Alkali metals and alkaline earth metals form ions when reacting with ...-....;non-metals;;;;
11;12;0;Alkali metals and alkaline earth metals form ... when reacting with non-metals.;cations;;;;
11;13;0;Halogens, sulphur, oxygen, and nitrogen gain electrons forming ....;anions;;;;
11;14;0;... numerals are used to distinguish the different ions of one element.;Roman;;;;
11;15;0;When writing the charge of a transition metal ion the Roman numerals are placed in ... with no space between the cation.;parentheses;;;;
11;16;0;Acids are ... compounds.;ionic;;;;
11;17;0;Hydrogen ions from acids become ....;cations;;;;
11;18;0;All acids are made up of one or more hydrogen bound to an ....;anion;;;;
11;19;0;"All anions that end in ""-ate"" form acids that end in ""-..."".";ic;;;;
11;20;0;"All anions that end in ""-..."" form acids that end in ""-ic"".";ate;;;;
11;21;0;"The ""-""ous"" suffix means ""... ..."".";less than;;;;
11;22;0;"All ions ending in ""-ite"" form acids that end in ""-...""";ous;;;;
11;23;0;"... is Greek for ""less than"" or ""under"".";hypo;;;;
11;24;0;"The prefix ""...-"" is latin for ""very"" or ""thoroughly"".";per;;;;
11;25;0;"When an acid has the highest number of oxygens possible it is named with the ""...-"" prefix.";per;;;;
11;26;0;"When an acid has no oxygens it is named using the prefix ""...-"".";hydro;;;;
11;27;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.;per-/-ic;;;;
11;28;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.; -ic;;;;
11;29;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.; -ous;;;;
11;30;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.;hypo-/-ous;;;;
11;31;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.;hydro-/-ic;;;;
11;32;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.;per-/ate-;;;;
11;33;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.; -ate;;;;
11;34;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.; -ite;;;;
11;35;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.;hypo-/-ite;;;;
11;36;1;Fill in the missing prefix/suffix of the acid and its anion according to naming conventions.; -ide;;;;
11;37;1;Many of the ... metals can form different ions.;transition;;;;
11;38;1;Many of the transition metals can form different ....;ions;;;;
12;0;0;The Ideal Gas Law;answer;50;35;;
12;1;0;The pressure-volume relationship states that pressure*volume=....;constant;;;;
12;2;0;The pressure-volume relationship states that pressure*...=constant.;volume;;;;
12;3;0;The pressure-volume relationship states that ...*volume=constant.;pressure;;;;
12;4;0;The pressure-volume relationship is valid at constant ....;temperature;;;;
12;5;0;The pressure-volume relationship is called ... Law.;Boyle's;;;;
12;6;0;Jacques Charles discoverd that volume/temperature=... at a stable pressure.;constant;;;;
12;7;0;Amadeo Avogadro discoverd that volume/amount of moles=... at stable pressure and temperature.;constant;;;;
12;8;0;The ... ... Law states that: PV=nRT;Ideal Gas;;;;
12;9;0;The Ideal Gas Law states that: ...V=nRT.;P, Pressure;;;;
12;10;0;The Ideal Gas Law states that: P...=nRT.;V, Volume;;;;
12;11;0;The Ideal Gas Law states that: PV=...RT.;n, number of moles;;;;
12;12;0;The Ideal Gas Law states that: PV=n...T.;R, gas constant;;;;
12;13;0;The Ideal Gas Law states that: PV=nR....;T, temperature [K];;;;
12;14;0;... describes how molecules bounce against each other.;Pressure;;;;
12;15;0;The SI unit of pressure is ....;N/m2, Pa;;;;
12;16;0;The SI unit of pressure N/m2 is also known as ....;Pascal;;;;
12;17;0;One atmosphere (atm) is the pressure on Earth measured at the ... ....;sea level;;;;
12;18;0;101325 Pascals is equal to ... atm.;1;;;;
12;19;0;1 atm is approximately... kPa;100;;;;
12;20;0;100 kPa is approximately 1 ....;atm;;;;
12;21;0;... is the amount of space particles have to exist inside of.;Volume;;;;
12;22;0;The Universal Gas Constant symbol is ....;R;;;;
12;23;0;R is the symbol for the ... ... ....;Universal Gas Constant;;;;
12;24;1;The Universal Gas Constant is equal to ... [LkPa/Kmol];8.3145;;;;
12;25;0;Temperature at the atomic level is described as ... energy.;kinetic;;;;
12;26;0;STP stands for ... ... and ....;standard temperature and pressure;;;;
12;27;0;STP is equal to ... kPa and 0 øC.;100;;;;
12;28;0;STP is equal to 100 kPa and ...øC.;0;;;;
12;29;0;One mole of any ideal gas takes up a volume of ... L at STP.;22.4;;;;
12;30;0;... mole of any ideal gas takes up a volume of 22.4 L at STP.;1, one;;;;
12;31;0;Aboslute zero is the temperature at which all ... of particles stops.;movement;;;;
12;32;0;Abosolute zero is the temperature at which all movement of particles ....;stops;;;;
12;33;0;... ... is the temperature at which all movement of particles stops.;Absolute zero;;;;
12;34;0;Absolute zero is equal to ... K or -273.15 øC.;0;;;;
12;35;0;Absolute zero is equal to 0 K or  ...øC.; -273.15;;;;
13;0;0;The Ideal Gas problems;answer;30;20;;
13;1;1;The Universal Gas Constant was calculated by ....;Dmitri Mendeleev;;;;
13;2;0;The Ideal Gas Law works perfectly only when gases behave ....;ideally;;;;
13;3;0;An ideal gas is when particles that do not take up too much space and are not ... to each other.;attracted;;;;
13;4;0;An ... gas is when particles that do not take up too much space and ar not attracted to each other.;ideal;;;;
13;5;0;Gases are not ideal under ... pressure, low temperature or high density.;high;;;;
13;6;0;Gases are not ideal under high pressure, ... temperature or high density.;low;;;;
13;7;0;Gases are not ideal under high pressure, low temperature or ... density.;high;;;;
13;8;0;Johannes van der ... corrected the ideal gas equation.;Waals;;;;
13;9;0;Sudden increase in pressure results in extreme increase in ....;temperature;;;;
13;10;0;Sudden increase in ... results in extreme increase in temperature.;pressure;;;;
14;0;0;Real gases;answer;40;25;;
14;1;0;Joahnnes van der ... figured out corrections of the ideal gas law.;Waals;;;;
14;2;0;The ... ... ... Equation explains why gases do not always behave ideally.;van der Waals;;;;
14;3;0;The van der Waals Equation explains why gases do not always behave ....;ideally;;;;
14;4;0;The van der Waals Equation depends on the existance and interactions of ....;molecules;;;;
14;5;0;Gas molecules deduct from the available ... within a closed container they are in.;space;;;;
14;6;0;Volume in van der Waals Equation is corrected by ... (number) values.;two;;;;
14;7;0;Volume in van der Waals Equation is corrected by the constant b and ....;n, number of moles;;;;
14;8;0;The constant ... in van der Waals Equation is determined experimentally.;b;;;;
14;9;0;Constant b in van der Waals Equation is determined ... for each gas.;experimentally;;;;
14;10;0;Constant b is different for every ....;gas;;;;
14;11;0;Van der Waals Equation corrects for the volume by subtracting the ... taken up by gas molecules from the total volume of the container.;volume;;;;
14;12;0;Particles in gases are ... to each other.;attracted;;;;
14;13;0;Crowded gas particles tend to stick ... together causing a decrease in the internal pressure.;closer;;;;
14;14;0;Crowded gas particles tend to stick closer together causing a ... in the internal pressure.;decrease;;;;
14;15;0;Van der Waals Equation corrects for the decrease in ... resulting from intermolecular attractions.;pressure;;;;
14;16;0;Van der Waals Equation corrects for the decrease in pressure resulting from ... attractions.;intermolecular;;;;
14;17;0;... in van der Waals equation is corrected by the constant a.;Pressure;;;;
14;19;0;The constant a is determined ....;experimentally;;;;
14;20;0;The degree of ... between gas molecules determines the value of a.;attraction;;;;
14;21;0;Write down the van der Waals Equation.;;;;;
14;22;0;The pressure correction factor in van der Waals equation is the constant ....;a;;;;
14;23;0;The .... correction factor in van der Waals equation is the constant a.;pressure;;;;
14;24;0;The volume correction factor in van der Waals equation is the constant ....;b;;;;
14;25;0;The ... correction factor in van der Waals equation is the constant b.;volume;;;;
15;0;0;Partial pressures & vapor;answer;40;20;;
15;1;0;The Law of ... Proportions says that elements combine in simple whole number ratios of their masses.;Multiple;;;;
15;2;0;The Law of Multiple Proportions says that ... combine in simple whole number ratios of their masses.;elements;;;;
15;3;0;The Law of Multiple Proportions says that elements combine in simple whole number ratios of their ....;masses;;;;
15;4;0;The Law of ... Pressures is valid for gases that do not react chemically.;Partial;;;;
15;5;0;The Law of Partial Pressures states that the ... pressure exerted by a mixutre of gases is equal to the sum of the pressures that indiviudal gases would exert if they were alone.;total;;;;
15;6;0;The Law of Partial Pressures states that the total pressure exerted by a mixutre of gases is equal to the ... of the pressures that indiviudal gases would exert if they were alone.;sum;;;;
15;7;0;The Law of Partial Pressures states that the total pressure exerted by a mixutre of gases is equal to the sum of the pressures that ... gases would exert if they were alone.;individual;;;;
15;8;0;Write the equation for the Law of Partial Pressures.;Ptotal=P1+P2+P3+...+Pn;;;;
15;9;0;The ... is the ratio of moles of indiviudal gases in a mixture to the total number of moles.;mole fraction;;;;
15;10;0;The mole fraction is the ratio of moles of ... gases in a mixture to the total number of moles.;indiviudal;;;;
15;11;0;The mole fraction is the ratio of moles of indiviudal gases in a mixture to the ... number of moles.;total;;;;
15;12;0;The molar fraction symbol is ....;? (Greek letter chi);;;;
15;13;0;Give the equation for the mole fraction of a single gas in a mixture of gases.;;;;;
15;14;0;The number of ... in a gas is directly related to the pressure the gas exerts.;moles;;;;
15;15;0;The number of moles in a gas is directly related to the ... the gas exerts.;pressure;;;;
15;16;0;Collecting a gas over water is the process of ... a gas through a column of water to trap the gas at the end of the column.;bubbling;;;;
15;17;0;Water constantly produces a gaseous water ....;vapor;;;;
16;0;0;Passing gases;answer;45;30;;
16;1;0;Gases can be considered a collection of atoms or molecules that act ... as a system.;together;;;;
16;2;0;Gases can be considered a collection of atoms or molecules that act together as a ...;system;;;;
16;3;0;The ... velocity is the overall speed and direction of a body, such as a sample of gas.;net;;;;
16;4;0;The net velocity is the overall ... and direction of a body, such as a sample of gas.;speed;;;;
16;5;0;The net velocity is the overall speed and ... of a body, such as a sample of gas.;direction;;;;
16;6;0;The ... velocity is the statistical mean of the velocities of individual particles in a body, like atoms or molecules of a gas.;average;;;;
16;7;0;The average velocity is the statistical ... of the velocities of individual particles in a body, like atoms or molecules of a gas.;mean;;;;
16;8;0;The average velocity is the statistical mean of the velocities of individual ... in a body, like atoms or molecules of a gas.;particles;;;;
16;9;0;The ... velocity of a gas in any direction will always be lower than the ... velocity of its molecules.;net, average;;;;
16;10;0;... is an expression of the average kinetic energy of the particles in a system.;Temperature;;;;
16;11;0;Temperature is an expression of the average ... energy of the particles in a system.;kinetic;;;;
16;12;0;Temperature is an expression of the average kinetic energy of the ... in a system.;particles;;;;
16;13;0;Give the formula for the kinetic energy.;;;;;
16;14;0;Changes to kinetic energy are directly linked to changes in ....;velocity;;;;
16;15;0;... masses move more slowly than smaller masses that have the same kinetic energy.;Bigger;;;;
16;16;0;Bigger masses move more slowly than smaller masses that have the same ... energy.;kinetic;;;;
16;17;0;Bigger masses move more ... than smaller masses that have the same kinetic energy.;slowly;;;;
16;18;0;Effusion is the passage of a gas through a tiny ... in a barrier.;orifice;;;;
16;19;0;... is the passage of a gas through a tiny orifice in a barrier.;Effusion;;;;
16;20;0;The rate of effusion r descirbes how fast gases pass through a ....;barrier;;;;
16;21;0;Effusion does not measure the ... gases travel.;distance;;;;
16;22;0;The velocity of a gas is not equal to ..., r.;Effusion;;;;
16;23;0;Graham's Law of Effusion ... the effusion rates of different gases.;compares;;;;
16;24;1;Give the equation for Graham's Law of Effusion.;;;;;
16;25;1;Give the equation for the rate of effusion.;r=n/t or r=V/t;;;;
16;26;0;Gases which move freely move according to the ... ....;concentration gradient;;;;
16;27;0;Gases which move freely move from region of ... to region of ... concentration.;high, low;;;;
16;28;0;A concentration gradient is a ... change in concentration of some substance over a given distance.;gradual;;;;
16;29;0;A concentration gradient is a gradual change in ... of some substance over a given distance.;concentration;;;;
16;30;0;A concentration gradient is a gradual change in concentration of some substance over a given ....;distance;;;;
16;31;0;Gases disperse ... in the available space.;evenly;;;;
16;32;0;... is the process of a substance spreading out into less concentrated regions.;Diffusion;;;;
16;33;0;Diffusion is the process of a substance spreading out into ... concentrated regions.;less;;;;
16;34;0;Diffusion results in a an ... distributed substance.;evenly;;;;
16;35;0;... ends when a substance is evenly distributed in the available space.;Diffusion;;;;
16;36;0;Diffusion is the result of completely ... movement.;free;;;;
16;37;1;Ammonia and hydrochloric acid react to form ....;ammonium chloride;;;;
16;38;1;Ammonium chloride is a... (state) at room temperature.;solid;;;;
16;39;1;Ammonia and hydrochloric acid reaction is a ... reaction between gases.;precipitation;;;;
16;40;0;Graham's Law is only an ... when applied to diffusion.;estimate;;;;
16;41;0;Kinetic energy describes the relationship between particle's velocity and its ....;mass;;;;
16;42;0;Kinetic energy describes the relationship between particle's ... and its mass.;velocity;;;;
16;43;0;Graham's Law is only an estimate when applied to ....;diffusion;;;;
17;0;0;Energy & chemistry;answer;65;40;;
17;1;0;Thanks to Einstein, we know that mass and ... are the same thing.;energy;;;;
17;2;1;There are ... types of energy.;several;;;;
17;3;0;Anything warmer than ... ... has thermal energy.;absolute zero;;;;
17;4;0;Anything warmer than absolute zero has ... energy.;thermal;;;;
17;5;0;Chemical energy is stored in the ... between atoms.;bonds;;;;
17;6;0;... energy is stored in the bonds between atoms.;Chemical;;;;
17;7;0;... energy is energy contained within a system because of its position.;Potential;;;;
17;8;0;It is ... to create energy.;impossible;;;;
17;9;0;The ... law of thermodynamics is known as the law of conservation of energy.;first;;;;
17;10;0;The first law of thermodynamics states that ... cannot be created nor destroyed.;energy;;;;
17;11;0;The ... law of thermodynamics states that energy cannot be created nor destroyed.;first;;;;
17;12;0;The amount of energy in the universe is ....;constant;;;;
17;13;0;... the science studying heat, energy and the ability of energy to do work.;Thermodynamics;;;;
17;14;0;... is the capacity to do work or produce heat.;Energy;;;;
17;15;0;Energy is the capacity to do ... or produce heat.;work;;;;
17;16;0;Energy is the capacity to do work or produce ....;heat;;;;
17;17;0;In physics and chemistry, work is when a force acts on something, causing it to ....;move;;;;
17;18;0;Work requires ... of an object.;movement;;;;
17;19;0;Work can be represented by the symbol ....;w (lowercase);;;;
17;20;0;Heat is the ... of energy through thermal interactions.;transfer;;;;
17;21;0;Heat is the transfer of energy through ... interactions.;thermal;;;;
17;23;0;Energy can be either ... or it can be exchanged through heat.;work;;;;
17;24;0;Energy can be either work or it can be exchanged through ....;heat;;;;
17;25;0;The most common symbol for heat is ....;q (lowercase);;;;
17;27;0;In thermodynamics, the universe is divided into the ... that is being studied and the surroundings.;system;;;;
17;28;0;The ... allow the amount of energy in the system to change.;surroundings;;;;
17;29;0;The surroundings allow the ... of energy in the system to change.;amount;;;;
17;30;0;The surroundings allow the amount of ... in the system to change.;energy;;;;
17;31;0;Every system has an ... energy.;internal;;;;
17;32;0;The internal energy of a system is the sum of that system's ... and ... energy.;kinetic, potential;;;;
17;33;0;The internal energy of a system is represented by the letter ....;E (capital);;;;
17;34;0;"The ... energy of a system is represented by a capital letter ""E"".";internal;;;;
17;35;0;The symbol ... is used to represent change in chemistry and physics.;?, Greek letter delta;;;;
17;36;0;?E represents the change in ... of the system.;energy;;;;
17;37;0;The change in energy of a system is equal to the heat plus the ....;work;;;;
17;38;0;The change in energy of a system is equal to the ... plus the work.;heat;;;;
17;39;0;The change in energy of a system is equal to the heat ... the work.;plus;;;;
17;40;0;Give the equation for ?E.;?E=q+w;;;;
17;41;0;When  ?E is positve the system is ... energy.;gaining;;;;
17;42;0;When  ?E is negative the system is ... energy.;loosing;;;;
17;43;0; ?E is ... when work is done on the system or heat is transfered to the system.;positive;;;;
17;44;0; E is positive when work is done ... the system or heat is transferred TO the system.;ON;;;;
17;45;0; ?E is positive when work is done ON the system or heat is transferred ... the system.;TO;;;;
17;46;0; ?E is ... when work is done BY the system or heat is transferred FROM the system.;negative;;;;
17;47;0; ?E is negative when work is done ... the system or heat is transferred FROM the system.;BY;;;;
17;48;0; ?E is negative when work is done BY the system or heat is transferred ... the system.;FROM;;;;
17;49;0;Chemical energy is a kind of ... energy stored in the position of particles in the molecule.;potential;;;;
17;50;0;Burning is a ... reaction, releasing heat from a system.;exothermic;;;;
17;51;0;Exothermic reactions result in heat flow ... of the system.;out;;;;
17;52;0;... reactions result in heat flowing into the system.;Endothermic;;;;
17;53;0;... reactions result in heat flowing out of the system.;Exothermic;;;;
17;54;0;Endothermic reactions result in heat flowing ... the system.;into;;;;
18;0;0;Enthalpy;answer;60;40;;
18;1;0;Work is the energy transferred to the motion of ....;objects;;;;
18;2;0;... is the energy transferred to the motion of objects.;Work;;;;
18;3;0;Heat is the energy transferred to the motion of ... and ....;atoms, molecules;;;;
18;4;0;... is the energy transferred to the motion of atoms and molecules.;Heat;;;;
18;5;0;Heat and work are ... dependent.;pathway;;;;
18;6;0;The change in energy is ... of the pathway.;independent;;;;
18;7;0;A state function is a property that is pathway ....;independent;;;;
18;8;0;A ... function is a property that is pathway independent.;state;;;;
18;9;0;Enthalpy is represented by ....;H (capital letter);;;;
18;10;1;Give the formula for enthalpy.;H=E+PV;;;;
18;11;0;The total enthalpy of a system is ... to measure.;impossible;;;;
18;13;1;Give the formula for enthalpy as change in enthalpy at constant pressure.;?H=q+w+P?V;;;;
18;14;1;Give the formula where change in enthalpy is equal to heat gained or lost by the system.;?H=q;;;;
18;15;0;Useful energy contained in any chemical compound can be measured by the change in temperature during chemical ....;reactions;;;;
18;16;0;Useful energy contained in any chemical compound can be measured by the change in ... during chemical reactions.;temperature;;;;
18;18;0;... during chemical reactions is released to or taken from the environment as heat.;Energy;;;;
18;19;0;Energy during chemical reactions is released to or taken from the ... as heat.;environment;;;;
18;20;0;Energy during chemical reactions is released to or taken from the environment as ....;heat;;;;
18;21;0;... allows us to measure how much energy bonds have.;Enthalpy;;;;
18;24;1;Hess's law led to the first law of ....;thermodynamics;;;;
18;25;0;Hess's law says that the total enthalpy change for a reaction doesn't depend on the ... it takes.;pathway;;;;
18;26;0;Hess's law says that the total enthalpy change depends only on its ... and ... states.;initial, final;;;;
18;27;0;A standard state is a set of criteria that allow chemists to study reactions under the same ....;conditions;;;;
18;28;0;The standard state temperature is ....;25øC/ 278.15K;;;;
18;29;0;The standard state pressure is ....;1 atm/103.25kPa;;;;
18;30;0;... enthalpy of formation is the amount of heat lost or gained when one mole of a compound is formed from its constitutent elements.;Standard;;;;
18;31;0;Standard enthalpy of formation is the amount of ... lost or gained when one mole of a compound is formed from its constitutent elements.;heat;;;;
18;32;0;Standard enthalpy of formation is the amount of heat lost or gained when ... (amount) mole of a compound is formed from its constitutent elements.;one;;;;
18;33;0;The standard enthalpy of formation is represented by the symbol ....;?Hf0 ;;;;
18;34;0;The standard enthalpy is measured at the ... state.;standard;;;;
18;35;0;The baseline for standard enthalpy are the most ... states of individual elements.;stable;;;;
18;36;0;The enthalpy change for a reaction is ... to the sum of the enthalpy of formation of all the products minus the sum of the enthalpy of formation of all the reactants.;equal;;;;
18;37;0;The enthalpy change for a reaction is equal to the sum of the enthalpy of formation of all the products ... the sum of the enthalpy of formation of all the reactants.;minus;;;;
18;38;1;Give the formula for Hess's Law.;;;;;
18;39;0;"The Greek letter ... is the symbol for ""the sum of.""";? (Greek capital letter sigma);;;;
18;40;0;A negative value of ?H means that a reaction is ....;exothermic;;;;
18;41;0;A positive value of ?H means that a reaction is ....;endothermic;;;;
19;0;0;Calorimetry;answer;35;25;;
19;1;0;The reaction between HCl and NaOH is a ... reaction.;neutrilization;;;;
19;2;0;Molecules always move towards a ... energy state.;lower;;;;
19;3;0;The science of measuring the change in heat associated with a chemical reaction is called ....;calorimetry;;;;
19;4;0;A ... is an insulated container that contains a thermometer.;calorimeter;;;;
19;5;0;A calorimeter is an ... container that contains a thermometer.;insulated;;;;
19;6;0;A calorimeter is an insulated container that contains a ....;thermometer;;;;
19;7;1;The formula allowing to calculate the heat change of a reaction in a calorimeter is ....;?H=sm?T;;;;
19;8;0;The symbol ... denotes the specific heat capacity of a substance.;s (lowercase);;;;
19;9;0;The ... ... ... is the amount of heat required to raise the temperature of one mass unit of a substance by 1øC.;specific heat capacity;;;;
19;10;0;The specific heat capacity is the amount of heat required to ... the temperature of one mass unit of a substance by 1øC.;raise;;;;
19;11;0;The specific heat capacity is the amount of heat required to raise the temperature of one mass unit of a substance by ....;1øC;;;;
19;12;0;The specific heat capacity is the amount of heat required to raise the temperature of ... mass unit of a substance by 1øC.;1;;;;
19;15;1;The high heat capacity of water is related to the ... bonds that are associated with relatively small changes in temperature.;hydrogen;;;;
19;16;0;Heat is not equal to the ... measured by a thermometer.;temperature;;;;
2;0;0;Unit conversion Question;answer;60;70;;
2;1;0;What does IPK stand for?;International Prototype Kilogram;;;;
2;2;0;... stands for the International Prototype Kilogram.;IPK;;;;
2;3;0;The ... is the exemplar for every kilogram in the world.;IPK;;;;
2;4;0;A ... is defined as being the same mass as the IPK.;kilogram;;;;
2;5;1;The International System of Units only includes ... base units.;7;;;;
2;6;0;All units are ... from the 7 base units in the International System of Units.;derived;;;;
2;7;0;What is the unit of speed?;m/s;;;;
2;8;0;What is the unit of acceleration?;m/s2;;;;
2;9;0;What is the unit of force?;;;;;
2;10;0;What is the unit of work?;;;;;
2;11;0;What is the unit of power?;;;;;
2;12;0;What is the SI unit for length?;meter=m;;;;
2;13;0;What is the SI unit for mass?;kilogram=kg;;;;
2;14;0;What is the SI unit for time?;second=s;;;;
2;15;0;What is the SI unit for electric current?;Ampere=A;;;;
