1;41;0;A hydrogen bond is the attraction between two ... groups, when a hydrogen atom is bound to a highly electronegative atom.;polar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;42;0;A hydrogen bond is the attraction between two polar groups, when a ... atom is bound to a highly electronegative atom.;hydrogen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;43;1;Hydrogen bonds stabilize ... which make up a large part of our bodies.;proteins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;44;1;The structure of proteins is stabilized by ... bonds.;hydrogen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;45;1;The strength of the covalent bonds .... wildly.;varies;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;46;0;A hydrogen bond is the attraction between two polar groups, when a hydrogen atom is bound to a highly ... atom.;electronegative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;Water - Liquid Awesome;answer;HVT3Y3_gHGg;30;min;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;0;... is the only substance on Earth that occurs naturally in solid, liquid and gas forms.;water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;Water is the only substance on earth that occurs naturally in ..., ..., ... forms.;solid, liquid and gas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;0;A ... molecule is made up of 1 oxygen and 2 hydrogens.;water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;0;A water molecule is made up of ... oxygen and 2 hydrogens.;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;0;A water molecule is made up of 1 oxygen and ... hydrogens.;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;0;The oxygen in water has a slight ... charge.;negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;7;0;The hydrogens in water have a slight ... charge.;positive;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;8;1;High cohesion of water is a result of ... bonds.;hydrogen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9;1;High surface tension of water is a result of high ....;cohesion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;10;0;... is the attraction between two like things.;cohesion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;11;0;Cohesion is the ... between two like things.;attraction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;12;1;... has the highest cohesion of any non-metallic liquid.;Water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;13;0;... is the attraction between two different substances.;Adhesion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;14;0;... action is the result of both cohesion and adhesion.;Capillary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;15;0;Capillary action is the result of both ... and adhesion.;cohesion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;16;0;Capillary action is the result of both cohesion and ....;adhesion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;17;0;Water is a ... solvent.;good;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;18;1;... can dissolve the largest number of substances on Earth.;Water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;22;0;Hydrophobic substances are ...-....;non-polar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;23;0;Hydrophobic substances ... in water.;dissolve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;25;1;Henry ... discovered the composition of water.;Cavendish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;26;0;All substances are danser when solid than liquid except ....;water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;27;0;Water is the only substance which is ... dense when solid than liquid.;less;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;28;0;Water has a very ... heat capacity.;high;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;29;0;"Heat ... is the property describing the amount of heat a substance can ""store"".";capacity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;30;1;The ... ... of water is what regulates the temperature and climate of our planent.;heat capcity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;31;1;The heat capcity of water is what regulates the ... and ... of our planent.;temperature, climate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;32;1;High heat capcitiy of water allows us to regulate our body ... through evaporation of water. ;heat (temperature);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;33;1;High heat capcitiy of water allows us to regulate our body heat (temperature) through ... of water. ;evaporation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;34;0;A chemical formula of water is ...;H2O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;35;0;H2O is a chemical formula of ...;water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;36;0;... substances are polar.;Hydrophilic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;37;0;Hydrophilic substances are ....;polar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;38;0;The polarity of the ... substances is higher than the cohesive force of the water.;hydrophilic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;39;0;The ... of the hydrophilic substances is higher than the cohesive force of the water.;polarity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;40;0;The polarity of the hydrophilic substances is ... than the cohesive force of the water.;higher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;41;0;The polarity of the hydrophilic substances is higher than the ... force of the water.;cohesive;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;42;0;The polarity of the hydrophilic substances is higher than the cohesive force of the ...;water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;43;0;... substances don't dissolve in water.;Hydrophobic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;44;0;... substances dissolve in water.;Hydrophilic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;Biological Molecules;answer;H8WJ2KENlK0;60;min;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;0;Biological molecules are ... for life.;essential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;0;There are ... main groups of biological molecules.;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;..., lipids, proteins and nucleic acids are the main groups of biological molecules.;carbohydrates,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;0;Carbohydrates, ..., proteins and nucleic acids are the main groups of biological molecules.;lipids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;0;Carbohydrates, lipids, ... and nucleic acids are the main groups of biological molecules.;proteins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;6;0;Carbohydrates, lipids, proteins and ... acids are the main groups of biological molecules.;nucleic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;7;1;The chemical formula of urea is: ....;CO(NH2)2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;8;1;The chemical formula of ... is: CO(NH2)2;urea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;9;0;... in the presence of water gives off ammonia.;Urea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;10;0;Urea in the presence of ... gives off ammonia.;water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;11;0;Urea in the presence of water gives off ....;ammonia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;12;0;All organisms need to either ... or synthesize carbohydrates, lipids and proteins.;ingest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;13;0;All organisms need to either ingest or ... carbohydrates, lipids and proteins.;synthesize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;14;0;... are the basic source of energy.;carbohydrates;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;15;0;Carbohydrates are the basic source of ....;energy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;16;0;Carbohydrates are made up of ....;sugars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;0;... are made up of sugars.;Carbohydrates;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;18;0;The simplest carbohydrates are called ....;monosaccharides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;19;0;...  is the most abundant monosaccharide.;gGucose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;20;0;... and glucose have the same chemical formula but are arranged differently.;Fructose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;21;0;Fructose and ... have the same chemical formula but are arranged differently.;glucose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;22;0;Fructose and glucose have the same ... formula but are arranged differently.;chemical;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;23;0;... are two monosaccharides put together.;discaccharides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;24;0;Discaccharides are ... monosaccharides put together.;two;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;25;0;Discaccharides are two ... put together.;monosaccharides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;26;0;... is glucose and fructose joined by a covalent bond. ;Sucrose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;27;0;Sucrose is ... and fructose joined by a covalent bond. ;glucose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;28;0;Sucrose is glucose and ... joined by a covalent bond. ;fructose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;29;0;... perform energy storage and have structural roles.;Polysaccharides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;30;0;Polysaccharides perform ... storage and have structural roles.;energy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;31;0;Polysaccharides perform energy storage and have ... roles.;structural;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;32;0;... is the most common structural compound in plants.;cellulose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;33;0;Cellulose is the most common ... compound in plants.;structural;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;34;0;Cellulose is the most common structural compound in ....;plants;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;0;Cellulose is a chain of ... bound together.;glucose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;36;0;... is the most common organic compound on the planet.;Cellulose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;37;0;The simplest starch is called ....;amylose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;38;0;Amylose is the simplest ....;starch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;39;0;Humans store energy in the form of a polysaccharide called ....;glycogen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;40;0;Glycogen is made up of ....;glucose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;41;0;Glycogen is stored in the .... and muscles.;liver;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;42;0;Glycogen is a ... term energy storage.;short;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;43;0;Long term energy storage is in the form of ....;fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;44;0;Fat is made up of molecules called ....;lipids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;46;0;Lipids do not dissolve in ....;water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;47;0;Lipids are hydro....;phobic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;48;0;... are made up of glycerol and fatty acids.;Lipids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;49;0;Lipids are made up from ... and fatty acids.;glycerol;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;50;0;Lipids are made up from glycerol and ... ....;fatty acids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;51;0;... is made up of a glycerol molecule bound to 3 fatty acids.;Triglyceride;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;52;0;Triglyceride is made up of a glycerol molecule bound to ... fatty acids.;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;53;0;Triglyceride is made up of a glycerol molecule bound to 3 ....;fatty acids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;54;1;... are common in butter, peanut butter, oil and white parts of meat.;Triglycerides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;55;0;... fatty acids contain carbon atoms only with single covalent bonds.;Saturated;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;56;0;Saturated fatty acids contain carbon atoms only with ... covalent bonds.;single;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;57;0;... fatty acids contain carbon atoms with double or triple covalent bonds.;Unsaturated;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;58;0;Unsaturated fatty acids contain carbon atoms with ... or triple covalent bonds.;double;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;59;0;Unsaturated fatty acids contain carbon atoms with double or ... covalent bonds.;triple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;60;0;... fats are unsaturated fats which are straight instead of bent.;trans;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;61;0;Trans fats are ... fats which are straight instead of bent.;unsaturated;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;62;0;Trans fats do not exist in ....;nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;63;0;Omega-3 fatty acids are unsaturated at the ... position.;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;64;0;Humans cannot synthesize ...-... fatty acids.;omega-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;65;0;... are lipids which contain a phosphate group.;phospholipids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;66;0;Phospholipids are lipids which contain a ... group.;phosphate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;67;0;Phospholipids make up cell ....;membranes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;68;0;The phosphate group gives a ... end to a lipid.;polar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;69;0;Phospholipids have a ... head and a ...-... tail.;polar, non-polar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;70;0;The phospholipid head is hydro....;philic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;71;0;The phospholipid tail is hydro....;phobic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;72;0;... are a class of lipids with a backbone of four interconnected carbon rings.;steroids;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;73;0;Steroids are a class of lipids with a backbone of four interconnected carbon ....;rings;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;74;0;Cholesterol is a simple ....;steroid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;75;0;Cholesterol can help build cell ....;membranes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;76;0;Cholesterol can be the backbone for lipid ... like estradiol or testosterone.;hormones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;77;0;... make up enzymes, antibodies, hormones.;Proteins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;78;0;Proteins are made up of ... different ingredients.;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;79;0;... acids make up proteins.;amino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;80;0;Amino acids make up ....;proteins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;81;0;Amino acids have a ... group at one end and an amino group at the other end.;carboxyl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;82;0;Amino acids have a carboxyl group on one end and an ... group on the other end.;amino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
